timestep,ion,r,z,vr,vz,Erfi_before,Ezfi_before,Erfi_after,Ezfi_after
615,2,-3.379647e-29,-4.792585e-06,-1.102641e-19,0.001053868,9.925126e-22,0.7142623,-7.61976e-17,0.7142623
616,0,-2.58183e-28,4.792585e-06,-8.650711e-19,-0.001055579,-2.654141e-21,-0.7142622,-6.490112e-16,-0.7142622
616,1,-8.235764e-29,-8.034804e-20,-2.71091e-19,9.339611e-15,1.658304e-21,6.274092e-12,-1.930409e-16,6.31143e-12
616,2,-3.390691e-29,-4.792585e-06,-1.104466e-19,0.001055579,9.958375e-22,0.7142622,-7.62155e-17,0.7142622
617,0,-2.590496e-28,4.792585e-06,-8.666264e-19,-0.00105729,-2.663133e-21,-0.7142622,-6.493538e-16,-0.7142622
617,1,-8.262919e-29,-8.034803e-20,-2.715536e-19,9.354762e-15,1.663965e-21,6.288303e-12,-1.931071e-16,6.325647e-12
617,2,-3.401754e-29,-4.792585e-06,-1.106292e-19,0.00105729,9.991684e-22,0.7142622,-7.62334e-17,0.7142622
618,0,-2.599178e-28,4.792585e-06,-8.681826e-19,-0.001059,-2.672141e-21,-0.7142622,-6.496965e-16,-0.7142622
618,1,-8.290121e-29,-8.034802e-20,-2.720162e-19,9.36988e-15,1.669636e-21,6.274092e-12,-1.931734e-16,6.311442e-12
618,2,-3.412835e-29,-4.792585e-06,-1.108118e-19,0.001059,1.002505e-21,0.7142622,-7.62513e-17,0.7142622
619,0,-2.607876e-28,4.792585e-06,-8.697395e-19,-0.001060711,-2.681166e-21,-0.7142621,-6.500395e-16,-0.7142621
619,1,-8.317369e-29,-8.034801e-20,-2.724791e-19,9.385031e-15,1.675318e-21,6.288303e-12,-1.932397e-16,6.325667e-12
619,2,-3.423935e-29,-4.792585e-06,-1.109945e-19,0.001060711,1.005848e-21,0.7142621,-7.626921e-17,0.7142621
620,0,-2.616589e-28,4.792585e-06,-8.71293e-19,-0.001062422,-2.690207e-21,-0.7142621,-6.485546e-16,-0.7142621
620,1,-8.344663e-29,-8.0348e-20,-2.729408e-19,9.400182e-15,1.681011e-21,6.288303e-12,-1.927626e-16,6.325674e-12
620,2,-3.435052e-29,-4.792585e-06,-1.111767e-19,0.001062422,1.009196e-21,0.7142621,-7.607268e-17,0.7142621
621,0,-2.625317e-28,4.792585e-06,-8.728472e-19,-0.001064133,-2.699265e-21,-0.7142621,-6.488971e-16,-0.7142621
621,1,-8.372003e-29,-8.034799e-20,-2.734027e-19,9.415299e-15,1.686714e-21,6.274092e-12,-1.928287e-16,6.311469e-12
621,2,-3.446188e-29,-4.792585e-06,-1.11359e-19,0.001064133,1.012551e-21,0.7142621,-7.609055e-17,0.7142621
622,0,-2.634061e-28,4.792585e-06,-8.744023e-19,-0.001065844,-2.708339e-21,-0.714262,-6.492399e-16,-0.714262
622,1,-8.399389e-29,-8.034798e-20,-2.738647e-19,9.430468e-15,1.692428e-21,6.295409e-12,-1.928949e-16,6.332799e-12
622,2,-3.457343e-29,-4.792585e-06,-1.115413e-19,0.001065844,1.015911e-21,0.714262,-7.610843e-17,0.714262
623,0,-2.642821e-28,4.792585e-06,-8.759582e-19,-0.001067554,-2.71743e-21,-0.714262,-6.495829e-16,-0.714262
623,1,-8.426822e-29,-8.034797e-20,-2.743269e-19,9.445585e-15,1.698153e-21,6.274092e-12,-1.929611e-16,6.311489e-12
623,2,-3.468515e-29,-4.792585e-06,-1.117236e-19,0.001067554,1.019277e-21,0.714262,-7.612631e-17,0.714262
624,0,-2.651596e-28,4.792585e-06,-8.775149e-19,-0.001069265,-2.726538e-21,-0.7142619,-6.499261e-16,-0.7142619
624,1,-8.454301e-29,-8.034796e-20,-2.747892e-19,9.460703e-15,1.703888e-21,6.274092e-12,-1.930273e-16,6.311496e-12
624,2,-3.479705e-29,-4.792585e-06,-1.11906e-19,0.001069265,1.022649e-21,0.7142619,-7.614419e-17,0.7142619
625,0,-2.660387e-28,4.792585e-06,-8.790724e-19,-0.001070976,-2.735662e-21,-0.7142619,-6.502696e-16,-0.7142619
625,1,-8.481826e-29,-8.034795e-20,-2.752517e-19,9.475854e-15,1.709634e-21,6.288303e-12,-1.930936e-16,6.325721e-12
625,2,-3.490914e-29,-4.792585e-06,-1.120884e-19,0.001070976,1.026027e-21,0.7142619,-7.616208e-17,0.7142619
626,0,-2.669193e-28,4.792585e-06,-8.806307e-19,-0.001072687,-2.744802e-21,-0.7142619,-6.506133e-16,-0.7142619
626,1,-8.509398e-29,-8.034794e-20,-2.757144e-19,9.491005e-15,1.715391e-21,6.288303e-12,-1.931599e-16,6.325727e-12
626,2,-3.502141e-29,-4.792585e-06,-1.122709e-19,0.001072687,1.029411e-21,0.7142619,-7.617998e-17,0.7142619
627,0,-2.678015e-28,4.792585e-06,-8.821899e-19,-0.001074398,-2.753959e-21,-0.7142618,-6.509573e-16,-0.7142618
627,1,-8.537015e-29,-8.034793e-20,-2.761772e-19,9.506123e-15,1.721158e-21,6.274092e-12,-1.932262e-16,6.311522e-12
627,2,-3.513387e-29,-4.792585e-06,-1.124534e-19,0.001074398,1.032801e-21,0.7142618,-7.619788e-17,0.7142618
628,0,-2.686852e-28,4.792585e-06,-8.837499e-19,-0.001076109,-2.763133e-21,-0.7142618,-6.513015e-16,-0.7142618
628,1,-8.564679e-29,-8.034792e-20,-2.766402e-19,9.521274e-15,1.726936e-21,6.288303e-12,-1.932926e-16,6.325747e-12
628,2,-3.52465e-29,-4.792585e-06,-1.12636e-19,0.001076109,1.036197e-21,0.7142618,-7.621578e-17,0.7142618
629,0,-2.695705e-28,4.792585e-06,-8.853108e-19,-0.001077819,-2.772323e-21,-0.7142618,-6.516459e-16,-0.7142618
629,1,-8.59239e-29,-8.034791e-20,-2.771033e-19,9.536392e-15,1.732724e-21,6.274092e-12,-1.93359e-16,6.311543e-12
629,2,-3.535932e-29,-4.792585e-06,-1.128186e-19,0.001077819,1.039599e-21,0.7142618,-7.623369e-17,0.7142618
630,0,-2.704574e-28,4.792585e-06,-8.868724e-19,-0.00107953,-2.78153e-21,-0.7142617,-6.519906e-16,-0.7142617
630,1,-8.620146e-29,-8.03479e-20,-2.775666e-19,9.551526e-15,1.738524e-21,6.281198e-12,-1.934254e-16,6.318655e-12
630,2,-3.547232e-29,-4.792585e-06,-1.130012e-19,0.00107953,1.043006e-21,0.7142617,-7.62516e-17,0.7142617
631,0,-2.713458e-28,4.792585e-06,-8.884349e-19,-0.001081241,-2.790753e-21,-0.7142617,-6.523356e-16,-0.7142617
631,1,-8.647949e-29,-8.034789e-20,-2.7803e-19,9.566661e-15,1.744333e-21,6.281198e-12,-1.934918e-16,6.318669e-12
631,2,-3.558551e-29,-4.792585e-06,-1.131839e-19,0.001081241,1.04642e-21,0.7142617,-7.626952e-17,0.7142617
632,0,-2.722358e-28,4.792585e-06,-8.899982e-19,-0.001082952,-2.799993e-21,-0.7142617,-6.526807e-16,-0.7142617
632,1,-8.675799e-29,-8.034788e-20,-2.784937e-19,9.581829e-15,1.750154e-21,6.295409e-12,-1.935583e-16,6.332886e-12
632,2,-3.569887e-29,-4.792585e-06,-1.133666e-19,0.001082952,1.049839e-21,0.7142617,-7.628745e-17,0.7142617
633,0,-2.731274e-28,4.792585e-06,-8.915623e-19,-0.001084663,-2.80925e-21,-0.7142616,-6.530262e-16,-0.7142616
633,1,-8.703694e-29,-8.034787e-20,-2.789574e-19,9.596947e-15,1.755985e-21,6.274092e-12,-1.936248e-16,6.311576e-12
633,2,-3.581242e-29,-4.792585e-06,-1.135494e-19,0.001084663,1.053264e-21,0.7142616,-7.630538e-17,0.7142616
634,0,-2.740205e-28,4.792585e-06,-8.931273e-19,-0.001086373,-2.818523e-21,-0.7142616,-6.533718e-16,-0.7142616
634,1,-8.731637e-29,-8.034787e-20,-2.794214e-19,9.612099e-15,1.761827e-21,6.288303e-12,-1.936913e-16,6.325801e-12
634,2,-3.592616e-29,-4.792585e-06,-1.137322e-19,0.001086373,1.056696e-21,0.7142616,-7.632331e-17,0.7142616
635,0,-2.749152e-28,4.792585e-06,-8.946931e-19,-0.001088084,-2.827813e-21,-0.7142616,-6.537177e-16,-0.7142616
635,1,-8.759625e-29,-8.034786e-20,-2.798855e-19,9.62725e-15,1.76768e-21,6.288303e-12,-1.937579e-16,6.325807e-12
635,2,-3.604007e-29,-4.792585e-06,-1.13915e-19,0.001088084,1.060133e-21,0.7142616,-7.634125e-17,0.7142616
636,0,-2.758115e-28,4.792585e-06,-8.962553e-19,-0.001089795,-2.837119e-21,-0.7142615,-6.522201e-16,-0.7142615
636,1,-8.78766e-29,-8.034785e-20,-2.803484e-19,9.642385e-15,1.773543e-21,6.281198e-12,-1.932781e-16,6.318708e-12
636,2,-3.615417e-29,-4.792585e-06,-1.140974e-19,0.001089795,1.063576e-21,0.7142615,-7.614394e-17,0.7142615
637,0,-2.767093e-28,4.792585e-06,-8.978183e-19,-0.001091506,-2.846443e-21,-0.7142615,-6.525655e-16,-0.7142615
637,1,-8.815741e-29,-8.034784e-20,-2.808115e-19,9.657537e-15,1.779417e-21,6.288303e-12,-1.933445e-16,6.325828e-12
637,2,-3.626845e-29,-4.792585e-06,-1.142798e-19,0.001091506,1.067025e-21,0.7142615,-7.616184e-17,0.7142615
638,0,-2.776087e-28,4.792585e-06,-8.993822e-19,-0.001093217,-2.855782e-21,-0.7142615,-6.529112e-16,-0.7142615
638,1,-8.843869e-29,-8.034783e-20,-2.812748e-19,9.672671e-15,1.785302e-21,6.281198e-12,-1.93411e-16,6.318729e-12
638,2,-3.638291e-29,-4.792585e-06,-1.144623e-19,0.001093217,1.07048e-21,0.7142615,-7.617974e-17,0.7142615
639,0,-2.785096e-28,4.792585e-06,-9.009469e-19,-0.001094927,-2.865139e-21,-0.7142614,-6.532571e-16,-0.7142614
639,1,-8.872042e-29,-8.034782e-20,-2.817382e-19,9.687806e-15,1.791198e-21,6.281198e-12,-1.934775e-16,6.318743e-12
639,2,-3.649755e-29,-4.792585e-06,-1.146448e-19,0.001094927,1.073941e-21,0.7142614,-7.619765e-17,0.7142614
640,0,-2.794121e-28,4.792585e-06,-9.025124e-19,-0.001096638,-2.874512e-21,-0.7142614,-6.536033e-16,-0.7142614
640,1,-8.900263e-29,-8.034781e-20,-2.822018e-19,9.702958e-15,1.797104e-21,6.288303e-12,-1.93544e-16,6.325854e-12
640,2,-3.661238e-29,-4.792585e-06,-1.148274e-19,0.001096638,1.077408e-21,0.7142614,-7.621556e-17,0.7142614
641,0,-2.803162e-28,4.792585e-06,-9.040787e-19,-0.001098349,-2.883902e-21,-0.7142613,-6.539497e-16,-0.7142613
641,1,-8.928529e-29,-8.03478e-20,-2.826655e-19,9.718126e-15,1.803021e-21,6.295409e-12,-1.936106e-16,6.332966e-12
641,2,-3.672739e-29,-4.792585e-06,-1.1501e-19,0.001098349,1.080881e-21,0.7142613,-7.623348e-17,0.7142613
642,0,-2.812219e-28,4.792585e-06,-9.056459e-19,-0.00110006,-2.893308e-21,-0.7142613,-6.542963e-16,-0.7142613
642,1,-8.956842e-29,-8.034779e-20,-2.831294e-19,9.733244e-15,1.808949e-21,6.274092e-12,-1.936771e-16,6.311664e-12
642,2,-3.684258e-29,-4.792585e-06,-1.151926e-19,0.00110006,1.084359e-21,0.7142613,-7.625141e-17,0.7142613
643,0,-2.821291e-28,4.792585e-06,-9.072139e-19,-0.001101771,-2.902731e-21,-0.7142613,-6.546432e-16,-0.7142613
643,1,-8.985201e-29,-8.034778e-20,-2.835934e-19,9.748379e-15,1.814887e-21,6.281198e-12,-1.937437e-16,6.318776e-12
643,2,-3.695796e-29,-4.792585e-06,-1.153753e-19,0.001101771,1.087844e-21,0.7142613,-7.626934e-17,0.7142613
644,0,-2.830379e-28,4.792585e-06,-9.087828e-19,-0.001103481,-2.912171e-21,-0.7142612,-6.549903e-16,-0.7142612
644,1,-9.013607e-29,-8.034777e-20,-2.840577e-19,9.763514e-15,1.820836e-21,6.281198e-12,-1.938104e-16,6.318782e-12
644,2,-3.707352e-29,-4.792585e-06,-1.15558e-19,0.001103481,1.091334e-21,0.7142612,-7.628727e-17,0.7142612
645,0,-2.839482e-28,4.792585e-06,-9.103524e-19,-0.001105192,-2.921627e-21,-0.7142612,-6.553377e-16,-0.7142612
645,1,-9.042059e-29,-8.034776e-20,-2.84522e-19,9.778632e-15,1.826796e-21,6.274092e-12,-1.938771e-16,6.311691e-12
645,2,-3.718926e-29,-4.792585e-06,-1.157408e-19,0.001105192,1.094831e-21,0.7142612,-7.630521e-17,0.7142612
646,0,-2.848601e-28,4.792585e-06,-9.119229e-19,-0.001106903,-2.9311e-21,-0.7142612,-6.556853e-16,-0.7142612
646,1,-9.070558e-29,-8.034775e-20,-2.849866e-19,9.793766e-15,1.832767e-21,6.281198e-12,-1.939438e-16,6.318803e-12
646,2,-3.730518e-29,-4.792585e-06,-1.159236e-19,0.001106903,1.098333e-21,0.7142612,-7.632315e-17,0.7142612
647,0,-2.857736e-28,4.792585e-06,-9.134943e-19,-0.001108614,-2.94059e-21,-0.7142611,-6.560332e-16,-0.7142611
647,1,-9.099103e-29,-8.034774e-20,-2.854513e-19,9.808918e-15,1.838748e-21,6.288303e-12,-1.940105e-16,6.325915e-12
647,2,-3.742129e-29,-4.792585e-06,-1.161064e-19,0.001108614,1.101842e-21,0.7142611,-7.63411e-17,0.7142611
648,0,-2.866887e-28,4.792585e-06,-9.150664e-19,-0.001110325,-2.950097e-21,-0.7142611,-6.563813e-16,-0.7142611
648,1,-9.127695e-29,-8.034773e-20,-2.859161e-19,9.824087e-15,1.844741e-21,6.295409e-12,-1.940773e-16,6.333034e-12
648,2,-3.753758e-29,-4.792585e-06,-1.162893e-19,0.001110325,1.105356e-21,0.7142611,-7.635905e-17,0.7142611
649,0,-2.876053e-28,4.792585e-06,-9.166394e-19,-0.001112035,-2.95962e-21,-0.7142611,-6.567297e-16,-0.7142611
649,1,-9.156333e-29,-8.034772e-20,-2.863811e-19,9.839222e-15,1.850744e-21,6.281198e-12,-1.941441e-16,6.31883e-12
649,2,-3.765405e-29,-4.792585e-06,-1.164723e-19,0.001112035,1.108876e-21,0.7142611,-7.637701e-17,0.7142611
650,0,-2.885235e-28,4.792585e-06,-9.182133e-19,-0.001113746,-2.96916e-21,-0.714261,-6.570783e-16,-0.714261
650,1,-9.185017e-29,-8.034771e-20,-2.868463e-19,9.854391e-15,1.856757e-21,6.295409e-12,-1.942109e-16,6.333047e-12
650,2,-3.777071e-29,-4.792585e-06,-1.166552e-19,0.001113746,1.112403e-21,0.714261,-7.639498e-17,0.714261
651,0,-2.894433e-28,4.792585e-06,-9.19788e-19,-0.001115457,-2.978717e-21,-0.714261,-6.574271e-16,-0.714261
651,1,-9.213749e-29,-8.03477e-20,-2.873117e-19,9.869543e-15,1.862782e-21,6.288303e-12,-1.942777e-16,6.325956e-12
651,2,-3.788754e-29,-4.792585e-06,-1.168383e-19,0.001115457,1.115935e-21,0.714261,-7.641295e-17,0.714261
652,0,-2.903647e-28,4.792585e-06,-9.21359e-19,-0.001117168,-2.98829e-21,-0.7142609,-6.559167e-16,-0.7142609
652,1,-9.242526e-29,-8.034769e-20,-2.877758e-19,9.884678e-15,1.868817e-21,6.281198e-12,-1.937952e-16,6.318857e-12
652,2,-3.800456e-29,-4.792585e-06,-1.170208e-19,0.001117168,1.119473e-21,0.7142609,-7.621485e-17,0.7142609
653,0,-2.912876e-28,4.792585e-06,-9.229309e-19,-0.001118879,-2.997881e-21,-0.7142609,-6.56265e-16,-0.7142609
653,1,-9.27135e-29,-8.034768e-20,-2.882402e-19,9.899847e-15,1.874864e-21,6.295409e-12,-1.938619e-16,6.333074e-12
653,2,-3.812177e-29,-4.792585e-06,-1.172034e-19,0.001118879,1.123017e-21,0.7142609,-7.623277e-17,0.7142609
654,0,-2.922121e-28,4.792585e-06,-9.245036e-19,-0.001120589,-3.007488e-21,-0.7142609,-6.566136e-16,-0.7142609
654,1,-9.300221e-29,-8.034767e-20,-2.887047e-19,9.915016e-15,1.88092e-21,6.295409e-12,-1.939287e-16,6.333088e-12
654,2,-3.823915e-29,-4.792585e-06,-1.173861e-19,0.001120589,1.126567e-21,0.7142609,-7.625071e-17,0.7142609
655,0,-2.931382e-28,4.792585e-06,-9.260772e-19,-0.0011223,-3.017111e-21,-0.7142608,-6.569625e-16,-0.7142608
655,1,-9.329138e-29,-8.034766e-20,-2.891693e-19,9.930168e-15,1.886988e-21,6.288303e-12,-1.939954e-16,6.325989e-12
655,2,-3.835672e-29,-4.792585e-06,-1.175687e-19,0.0011223,1.130123e-21,0.7142608,-7.626864e-17,0.7142608
656,0,-2.940659e-28,4.792585e-06,-9.276516e-19,-0.001124011,-3.026752e-21,-0.7142608,-6.573116e-16,-0.7142608
656,1,-9.358101e-29,-8.034765e-20,-2.896342e-19,9.945303e-15,1.893067e-21,6.281198e-12,-1.940623e-16,6.31889e-12
656,2,-3.847447e-29,-4.792585e-06,-1.177515e-19,0.001124011,1.133685e-21,0.7142608,-7.628659e-17,0.7142608
657,0,-2.949951e-28,4.792585e-06,-9.292268e-19,-0.001125722,-3.036409e-21,-0.7142608,-6.576609e-16,-0.7142608
657,1,-9.387111e-29,-8.034764e-20,-2.900991e-19,9.960439e-15,1.899156e-21,6.281198e-12,-1.941291e-16,6.318904e-12
657,2,-3.859241e-29,-4.792585e-06,-1.179342e-19,0.001125722,1.137253e-21,0.7142608,-7.630453e-17,0.7142608
658,0,-2.959259e-28,4.792585e-06,-9.308029e-19,-0.001127433,-3.046083e-21,-0.7142607,-6.580105e-16,-0.7142607
658,1,-9.416167e-29,-8.034763e-20,-2.905643e-19,9.975608e-15,1.905256e-21,6.295409e-12,-1.94196e-16,6.333121e-12
658,2,-3.871053e-29,-4.792585e-06,-1.18117e-19,0.001127433,1.140827e-21,0.7142607,-7.632249e-17,0.7142607
659,0,-2.968583e-28,4.792585e-06,-9.323798e-19,-0.001129143,-3.055774e-21,-0.7142607,-6.583604e-16,-0.7142607
659,1,-9.44527e-29,-8.034762e-20,-2.910296e-19,9.990777e-15,1.911367e-21,6.295409e-12,-1.942629e-16,6.333128e-12
659,2,-3.882883e-29,-4.792585e-06,-1.182999e-19,0.001129143,1.144407e-21,0.7142607,-7.634045e-17,0.7142607
660,0,-2.977922e-28,4.792585e-06,-9.339576e-19,-0.001130854,-3.065482e-21,-0.7142607,-6.587104e-16,-0.7142607
660,1,-9.47442e-29,-8.034761e-20,-2.91495e-19,1.00059e-14,1.917489e-21,6.274092e-12,-1.943298e-16,6.311826e-12
660,2,-3.894731e-29,-4.792585e-06,-1.184828e-19,0.001130854,1.147992e-21,0.7142607,-7.635841e-17,0.7142607
661,0,-2.987278e-28,4.792585e-06,-9.355362e-19,-0.001132565,-3.075206e-21,-0.7142606,-6.590608e-16,-0.7142606
661,1,-9.503616e-29,-8.03476e-20,-2.919607e-19,1.002106e-14,1.923622e-21,6.295409e-12,-1.943968e-16,6.333148e-12
661,2,-3.906597e-29,-4.792585e-06,-1.186657e-19,0.001132565,1.151584e-21,0.7142606,-7.637638e-17,0.7142606
662,0,-2.996649e-28,4.792585e-06,-9.371156e-19,-0.001134276,-3.084947e-21,-0.7142606,-6.594114e-16,-0.7142606
662,1,-9.532859e-29,-8.034759e-20,-2.924264e-19,1.003622e-14,1.929765e-21,6.288303e-12,-1.944638e-16,6.326049e-12
662,2,-3.918482e-29,-4.792585e-06,-1.188487e-19,0.001134276,1.155182e-21,0.7142606,-7.639435e-17,0.7142606
663,0,-3.006036e-28,4.792585e-06,-9.386959e-19,-0.001135987,-3.094706e-21,-0.7142605,-6.597622e-16,-0.7142605
663,1,-9.562148e-29,-8.034758e-20,-2.928924e-19,1.005135e-14,1.93592e-21,6.281198e-12,-1.945308e-16,6.318958e-12
663,2,-3.930385e-29,-4.792585e-06,-1.190317e-19,0.001135987,1.158786e-21,0.7142605,-7.641233e-17,0.7142605
664,0,-3.015439e-28,4.792585e-06,-9.40277e-19,-0.001137697,-3.104481e-21,-0.7142605,-6.601133e-16,-0.7142605
664,1,-9.591484e-29,-8.034757e-20,-2.933585e-19,1.006649e-14,1.942085e-21,6.281198e-12,-1.945978e-16,6.318965e-12
664,2,-3.942307e-29,-4.792585e-06,-1.192148e-19,0.001137697,1.162395e-21,0.7142605,-7.643031e-17,0.7142605
665,0,-3.024857e-28,4.792585e-06,-9.418589e-19,-0.001139408,-3.114272e-21,-0.7142605,-6.604646e-16,-0.7142605
665,1,-9.620866e-29,-8.034756e-20,-2.938247e-19,1.008164e-14,1.948261e-21,6.288303e-12,-1.946649e-16,6.326076e-12
665,2,-3.954247e-29,-4.792585e-06,-1.193979e-19,0.001139408,1.166011e-21,0.7142605,-7.64483e-17,0.7142605
666,0,-3.034292e-28,4.792585e-06,-9.434417e-19,-0.001141119,-3.124081e-21,-0.7142604,-6.608162e-16,-0.7142604
666,1,-9.650295e-29,-8.034755e-20,-2.942912e-19,1.009679e-14,1.954448e-21,6.288303e-12,-1.94732e-16,6.326091e-12
666,2,-3.966205e-29,-4.792585e-06,-1.19581e-19,0.001141119,1.169633e-21,0.7142604,-7.646629e-17,0.7142604
667,0,-3.043742e-28,4.792585e-06,-9.450209e-19,-0.00114283,-3.133907e-21,-0.7142604,-6.592935e-16,-0.7142604
667,1,-9.679771e-29,-8.034754e-20,-2.947564e-19,1.011193e-14,1.960646e-21,6.281198e-12,-1.942469e-16,6.318992e-12
667,2,-3.978181e-29,-4.792585e-06,-1.197637e-19,0.00114283,1.17326e-21,0.7142604,-7.626745e-17,0.7142604
668,0,-3.053208e-28,4.792585e-06,-9.466008e-19,-0.001144541,-3.143749e-21,-0.7142604,-6.596446e-16,-0.7142604
668,1,-9.709293e-29,-8.034753e-20,-2.952219e-19,1.012706e-14,1.966855e-21,6.281198e-12,-1.943139e-16,6.318998e-12
668,2,-3.990176e-29,-4.792585e-06,-1.199464e-19,0.001144541,1.176894e-21,0.7142604,-7.62854e-17,0.7142604
669,0,-3.06269e-28,4.792585e-06,-9.481817e-19,-0.001146252,-3.153608e-21,-0.7142603,-6.599959e-16,-0.7142603
669,1,-9.738862e-29,-8.034752e-20,-2.956874e-19,1.014221e-14,1.973074e-21,6.288303e-12,-1.943809e-16,6.326118e-12
669,2,-4.002189e-29,-4.792585e-06,-1.201292e-19,0.001146252,1.180534e-21,0.7142603,-7.630335e-17,0.7142603
670,0,-3.072187e-28,4.792585e-06,-9.497633e-19,-0.001147962,-3.163484e-21,-0.7142603,-6.603475e-16,-0.7142603
670,1,-9.768477e-29,-8.034751e-20,-2.961532e-19,1.015733e-14,1.979305e-21,6.274092e-12,-1.944479e-16,6.311913e-12
670,2,-4.01422e-29,-4.792585e-06,-1.20312e-19,0.001147962,1.184179e-21,0.7142603,-7.632132e-17,0.7142603
671,0,-3.081701e-28,4.792585e-06,-9.513459e-19,-0.001149673,-3.173377e-21,-0.7142602,-6.606993e-16,-0.7142602
671,1,-9.798139e-29,-8.03475e-20,-2.966191e-19,1.017249e-14,1.985546e-21,6.288303e-12,-1.94515e-16,6.32613e-12
671,2,-4.026269e-29,-4.792585e-06,-1.204949e-19,0.001149673,1.187831e-21,0.7142602,-7.633928e-17,0.7142602
672,0,-3.09123e-28,4.792585e-06,-9.529292e-19,-0.001151384,-3.183287e-21,-0.7142602,-6.610514e-16,-0.7142602
672,1,-9.827848e-29,-8.034749e-20,-2.970851e-19,1.018762e-14,1.991799e-21,6.281198e-12,-1.945821e-16,6.319039e-12
672,2,-4.038337e-29,-4.792585e-06,-1.206777e-19,0.001151384,1.191488e-21,0.7142602,-7.635725e-17,0.7142602
673,0,-3.100775e-28,4.792585e-06,-9.545134e-19,-0.001153095,-3.193214e-21,-0.7142602,-6.614037e-16,-0.7142602
673,1,-9.857603e-29,-8.034748e-20,-2.975514e-19,1.020276e-14,1.998062e-21,6.281198e-12,-1.946492e-16,6.319046e-12
673,2,-4.050423e-29,-4.792585e-06,-1.208607e-19,0.001153095,1.195152e-21,0.7142602,-7.637523e-17,0.7142602
674,0,-3.110336e-28,4.792585e-06,-9.560985e-19,-0.001154806,-3.203157e-21,-0.7142601,-6.617563e-16,-0.7142601
674,1,-9.887404e-29,-8.034747e-20,-2.980178e-19,1.021791e-14,2.004336e-21,6.288303e-12,-1.947164e-16,6.326158e-12
674,2,-4.062528e-29,-4.792585e-06,-1.210437e-19,0.001154806,1.198821e-21,0.7142601,-7.639321e-17,0.7142601
675,0,-3.119913e-28,4.792585e-06,-9.576843e-19,-0.001156516,-3.213118e-21,-0.7142601,-6.621091e-16,-0.7142601
675,1,-9.917253e-29,-8.034746e-20,-2.984843e-19,1.023308e-14,2.010621e-21,6.295409e-12,-1.947836e-16,6.333277e-12
675,2,-4.07465e-29,-4.792585e-06,-1.212267e-19,0.001156516,1.202497e-21,0.7142601,-7.64112e-17,0.7142601
676,0,-3.129506e-28,4.792585e-06,-9.592711e-19,-0.001158227,-3.223095e-21,-0.7142601,-6.624622e-16,-0.7142601
676,1,-9.947148e-29,-8.034745e-20,-2.98951e-19,1.024821e-14,2.016917e-21,6.281198e-12,-1.948508e-16,6.319073e-12
676,2,-4.086791e-29,-4.792585e-06,-1.214097e-19,0.001158227,1.206178e-21,0.7142601,-7.642919e-17,0.7142601
677,0,-3.139114e-28,4.792585e-06,-9.608587e-19,-0.001159938,-3.233089e-21,-0.71426,-6.628155e-16,-0.71426
677,1,-9.97709e-29,-8.034744e-20,-2.994179e-19,1.026338e-14,2.023223e-21,6.295409e-12,-1.949181e-16,6.33329e-12
677,2,-4.098951e-29,-4.792585e-06,-1.215929e-19,0.001159938,1.209866e-21,0.71426,-7.644719e-17,0.71426
678,0,-3.148739e-28,4.792585e-06,-9.624471e-19,-0.001161649,-3.2431e-21,-0.71426,-6.631691e-16,-0.71426
678,1,-1.000708e-28,-8.034743e-20,-2.998849e-19,1.027852e-14,2.029541e-21,6.281198e-12,-1.949853e-16,6.319094e-12
678,2,-4.111128e-29,-4.792585e-06,-1.21776e-19,0.001161649,1.213559e-21,0.71426,-7.646519e-17,0.71426
679,0,-3.158379e-28,4.792585e-06,-9.640364e-19,-0.00116336,-3.253129e-21,-0.7142599,-6.635229e-16,-0.7142599
679,1,-1.003711e-28,-8.034742e-20,-3.003521e-19,1.029365e-14,2.03587e-21,6.281198e-12,-1.950527e-16,6.3191e-12
679,2,-4.123324e-29,-4.792585e-06,-1.219592e-19,0.00116336,1.217259e-21,0.7142599,-7.64832e-17,0.7142599
680,0,-3.168035e-28,4.792585e-06,-9.656265e-19,-0.00116507,-3.263174e-21,-0.7142599,-6.63877e-16,-0.7142599
680,1,-1.00672e-28,-8.034741e-20,-3.008195e-19,1.030877e-14,2.042209e-21,6.274092e-12,-1.9512e-16,6.312001e-12
680,2,-4.135538e-29,-4.792585e-06,-1.221424e-19,0.00116507,1.220964e-21,0.7142599,-7.650121e-17,0.7142599
681,0,-3.177707e-28,4.792585e-06,-9.672175e-19,-0.001166781,-3.273236e-21,-0.7142599,-6.642314e-16,-0.7142599
681,1,-1.009732e-28,-8.03474e-20,-3.01287e-19,1.032393e-14,2.04856e-21,6.288303e-12,-1.951874e-16,6.326226e-12
681,2,-4.147771e-29,-4.792585e-06,-1.223257e-19,0.001166781,1.224676e-21,0.7142599,-7.651923e-17,0.7142599
682,0,-3.187396e-28,4.792585e-06,-9.688093e-19,-0.001168492,-3.283315e-21,-0.7142598,-6.645859e-16,-0.7142598
682,1,-1.01275e-28,-8.034739e-20,-3.017547e-19,1.03391e-14,2.054922e-21,6.295409e-12,-1.952548e-16,6.333338e-12
682,2,-4.160022e-29,-4.792585e-06,-1.22509e-19,0.001168492,1.228393e-21,0.7142598,-7.653725e-17,0.7142598
